URL,Effect,ID,Title,Price,Cost,Color,Types,Attributes,Rarity,Card Type,Power,Source,ID
https://onepiece.gg/cards/OP04-119-donquixote-rosinante/,"[Opponent's Turn] If this Character is rested, your active Characters with a base cost of 5 cannot be K.O.'d by effects.
[On Play] You may rest this Character: Play up to 1 green Character card with a cost of 5 from your hand.",OP04-119,Donquixote Rosinante,13.85,8,Green,NavyDonquixote Pirates,Special,Secret Rare,CHARACTER,8000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-118-nefeltari-vivi-349/,"All of your red Characters with a cost of 3 or more other than this Character gain [Rush].
(This card can attack on the turn in which it is played.)",OP04-118,Nefeltari Vivi,8.89,7,Red,Alabasta,Wisdom,Secret Rare,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-118-nefeltari-vivi/,"All of your red Characters with a cost of 3 or more other than this Character gain [Rush].
(This card can attack on the turn in which it is played.)",OP04-118,Nefeltari Vivi,1.6,7,Red,Alabasta,Wisdom,Secret Rare,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-117-heavenly-fire/,[Main] Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,OP04-117,Heavenly Fire,0.1,1,Yellow,The Four EmperorsBig Mom Pirates,,Rare,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-116-diable-jambe-joue-shot/,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, if you and your opponent have a total of 4 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",OP04-116,Diable Jambe Joue Shot,0.06,3,Yellow,The Vinsmoke Family,,Uncommon,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-115-gun-modoki/,"[Main] You may add 1 card from the top or bottom of your Life cards to your hand: Up to 1 of your {Land of Wano} type Characters gains [Double Attack] during this turn.
(This card deals 2 damage.)",OP04-115,Gun Modoki,0.05,1,Yellow,Land of WanoKouzuki Clan,,Common,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-114-randolph/,,OP04-114,Randolph,0.07,5,Yellow,Big Mom PiratesHomies,Slash,Common,CHARACTER,7000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-113-rabiyan/,,OP04-113,Rabiyan,0.04,2,Yellow,Big Mom PiratesHomies,Special,Common,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-112-yamato-parallel/,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards. Then, if you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",OP04-112,Yamato (Parallel),N/A,9,Yellow,Land of Wano,Strike,Super Rare,CHARACTER,9000,Best 8 prize for Flagship Battle in July 2024,OP04
https://onepiece.gg/cards/OP04-112-yamato-746/,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards. Then, if you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",OP04-112,Yamato,5.58,9,Yellow,Land of Wano,Strike,Super Rare,CHARACTER,9000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-112-yamato-722/,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards. Then, if you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",OP04-112,Yamato,34.93,9,Yellow,Land of Wano,Strike,Super Rare,CHARACTER,9000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-112-yamato-194/,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards. Then, if you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",OP04-112,Yamato,5.58,9,Yellow,Land of Wano,Strike,Super Rare,CHARACTER,9000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-112-yamato/,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards. Then, if you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",OP04-112,Yamato,5.58,9,Yellow,Land of Wano,Strike,Super Rare,CHARACTER,9000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-111-hera/,[Activate: Main] You may trash 1 of your {Homies} type Characters other than this Character and rest this Character: Set up to 1 of your [Charlotte Linlin] Characters as active.,OP04-111,Hera,0.07,5,Yellow,Big Mom PiratesHomies,Special,Uncommon,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-110-pound/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.",OP04-110,Pound,0.04,3,Yellow,Whole Cake Island,Wisdom,Common,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-109-tonoyasu/,[Activate: Main] You may trash this Character: Up to 1 of your {Land of Wano} type Leader or Character cards gains +3000 power during this turn.,OP04-109,Tonoyasu,0.05,2,Yellow,Land of Wano,Wisdom,Common,CHARACTER,2000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-108-charlotte-moscato/,"[DON!! x1] This Character gains [Banish].
(When this card deals damage, the target card is trashed without activating its Trigger.)",OP04-108,Charlotte Moscato,0.05,3,Yellow,Big Mom Pirates,Slash,Uncommon,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-107-charlotte-perospero/,,OP04-107,Charlotte Perospero,2.66,6,Yellow,Big Mom Pirates,Special,Common,CHARACTER,8000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-106-charlotte-bavarois/,"[DON!! x1] If you have less Life cards than your opponent, this Character gains +1000 power.",OP04-106,Charlotte Bavarois,0.03,3,Yellow,Big Mom Pirates,Strike,Common,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-105-charlotte-amande-parallel/,[Activate: Main] [Once Per Turn] You may trash 1 card with a [Trigger] from your hand: Rest up to 1 of your opponent's Characters with a cost of 2 or less.,OP04-105,Charlotte Amande (Parallel),N/A,3,Yellow,Big Mom Pirates,Slash,Rare,CHARACTER,3000,PREMIUM CARD COLLECTION -BEST SELECTION VOL.1-,OP04
https://onepiece.gg/cards/OP04-105-charlotte-amande/,[Activate: Main] [Once Per Turn] You may trash 1 card with a [Trigger] from your hand: Rest up to 1 of your opponent's Characters with a cost of 2 or less.,OP04-105,Charlotte Amande,0.12,3,Yellow,Big Mom Pirates,Slash,Rare,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-105-/,【起動メイン】【ターン1回】自分の手札から【トリガー】を持つカード1枚を捨てることができる：相手のコスト2以下のキャラ1枚までを、レストにする。,OP04-105,シャーロット・アマンド,JP,3,Yellow,ビッグ・マム海賊団,斬,Rare,CHARACTER,3000,プレミアムカードコレクション - ベストセレクションvol.1 -,OP04
https://onepiece.gg/cards/OP04-104-sanji-974/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-104,Sanji,13.2,4,Yellow,The Vinsmoke Family,Strike,Super Rare,CHARACTER,5000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-104-sanji-922/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-104,Sanji,13.2,4,Yellow,The Vinsmoke Family,Strike,Super Rare,CHARACTER,5000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-104-sanji-822/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-104,Sanji,2.56,4,Yellow,The Vinsmoke Family,Strike,Super Rare,CHARACTER,5000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-104-sanji/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-104,Sanji,2.56,4,Yellow,The Vinsmoke Family,Strike,Super Rare,CHARACTER,5000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-103-kouzuki-hiyori/,[On Play] Up to 1 of your {Land of Wano} type Leader or Character cards gains +1000 power during this turn.,OP04-103,Kouzuki Hiyori,0.09,2,Yellow,Land of WanoKouzuki Clan,Wisdom,Uncommon,CHARACTER,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-102-kinemon/,[Activate: Main] [Once Per Turn] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may add 1 card from the top or bottom of your Life cards to your hand: Set this Character as active.,OP04-102,Kin'emon,0.07,6,Yellow,Land of Wano,Slash,Rare,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-101-carmel/,[Your Turn] [On Play] Draw 1 card.,OP04-101,Carmel,0.08,2,Yellow,The House of Lambs,Wisdom,Common,CHARACTER,1000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-100-caponegangbege-925/,,OP04-100,"Capone""Gang""Bege",2.32,3,Yellow,Firetank Pirates,Ranged,Rare,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-100-caponegangbege-913/,,OP04-100,"Capone""Gang""Bege",6097.6,3,Yellow,Firetank Pirates,Ranged,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-100-caponegangbege-737/,,OP04-100,"Capone""Gang""Bege",2.32,3,Yellow,Firetank Pirates,Ranged,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-100-caponegangbege-648/,,OP04-100,"Capone""Gang""Bege",2.32,3,Yellow,Firetank Pirates,Ranged,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-100-caponegangbege-195/,,OP04-100,"Capone""Gang""Bege",2.32,3,Yellow,Firetank Pirates,Ranged,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-100-caponegangbege/,,OP04-100,"Capone""Gang""Bege",2.32,3,Yellow,Firetank Pirates,Ranged,Rare,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-100-/,,OP04-100,カポネ・ベッジ,JP,3,Yellow,ファイアタンク海賊団,射,Rare,CHARACTER,3000,プロモーションパックEX Vol.1,OP04
https://onepiece.gg/cards/OP04-099-olin/,Also treat this card's name as [Charlotte Linlin] according to the rules.,OP04-099,Olin,0.08,7,Yellow,Land of WanoThe Four EmperorsBig Mom Pirates,Special,Rare,CHARACTER,7000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-098-toko/,"[On Play] You may trash 2 {Land of Wano} type cards from your hand: If you have 1 or less Life cards, add 1 card from the top of your deck to the top of your Life cards.",OP04-098,Toko,1.08,2,Yellow,Land of Wano,Wisdom,Uncommon,CHARACTER,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-097-otama/,[On Play] Add up to 1 of your opponent's {Animal} or {SMILE} type Characters with a cost of 3 or less to the top of your opponent's Life cards face-up.,OP04-097,Otama,0.06,1,Yellow,Land of Wano,Wisdom,Common,CHARACTER,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-096-corrida-coliseum/,"If your Leader has the {Dressrosa} type, your {Dressrosa} type Characters can attack Characters on the turn in which they are played.",OP04-096,Corrida Coliseum,0.07,1,Black,Dressrosa,,Common,STAGE,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-095-barrier-parallel/,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",OP04-095,Barrier!! (Parallel),N/A,1,Black,DressrosaBarto Club,,Common,EVENT,,PREMIUM CARD COLLECTION -BEST SELECTION VOL.2-,OP04
https://onepiece.gg/cards/OP04-095-barrier-528/,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",OP04-095,Barrier!!,1.11,1,Black,DressrosaBarto Club,,Common,EVENT,,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-095-barrier-253/,,OP04-095,Barrier!!,0.07,3,Yellow,Firetank Pirates,Ranged,Common,EVENT,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-095-barrier-229/,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",OP04-095,Barrier!!,0.07,1,Black,DressrosaBarto Club,,Common,EVENT,,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-095-barrier/,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",OP04-095,Barrier!!,1.11,1,Black,DressrosaBarto Club,,Common,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-094-trueno-bastardo/,"[Main] Choose up to 1 of your opponent's Characters with a cost of 4 or less and K.O. it. If you have 15 or more cards in your trash, choose up to 1 of your opponent's Characters with a cost of 6 or less instead of a Character with a cost of 4 or less.",OP04-094,Trueno Bastardo,0.11,4,Black,Dressrosa,,Rare,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-093-gum-gum-king-kong-gun/,"[Main] Up to 1 of your {Dressrosa} type Characters gains +6000 power during this turn. Then, if you have 15 or more cards in your trash, that card gains [Double Attack] during this turn.
(This card deals 2 damage.)",OP04-093,Gum-Gum King Kong Gun,0.07,3,Black,DressrosaStraw Hat Crew,,Uncommon,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-092-rebecca/,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Dressrosa} type card other than [Rebecca] and add it to your hand. Then, trash the rest.",OP04-092,Rebecca,0.21,1,Black,Dressrosa,Slash,Rare,CHARACTER,2000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-091-leo/,"[On Play] You may rest your 1 Leader: If your Leader has the {Dressrosa} type, K.O. up to 1 of your opponent's Characters with a cost of 1 or less. Then, trash 2 cards from the top of your deck.",OP04-091,Leo,4.35,1,Black,The TontattasDressrosa,Strike,Uncommon,CHARACTER,2000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-090-monkeydluffy-526/,"This Character can also attack active Characters.
[Activate: Main] [Once Per Turn] You may return 7 cards from your trash to the bottom of your deck in any order: Set this Character as active. Then, this Character will not become active in your next Refresh Phase.",OP04-090,Monkey.D.Luffy,11.14,7,Black,DressrosaStraw Hat Crew,Strike,Super Rare,CHARACTER,7000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-090-monkeydluffy/,"This Character can also attack active Characters.
[Activate: Main] [Once Per Turn] You may return 7 cards from your trash to the bottom of your deck in any order: Set this Character as active. Then, this Character will not become active in your next Refresh Phase.",OP04-090,Monkey.D.Luffy,11.14,7,Black,DressrosaStraw Hat Crew,Strike,Super Rare,CHARACTER,7000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-089-bartolomeo-741/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-089,Bartolomeo,0.42,3,Black,DressrosaBarto Club,Special,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-089-bartolomeo-680/,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",OP04-089,Bartolomeo,0.42,1,Black,DressrosaBarto Club,,Rare,CHARACTER,,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-089-bartolomeo-546/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-089,Bartolomeo,0.42,3,Black,DressrosaBarto Club,Special,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-089-bartolomeo-143/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-089,Bartolomeo,0.42,3,Black,DressrosaBarto Club,Special,Rare,CHARACTER,3000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-089-bartolomeo/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-089,Bartolomeo,0.23,3,Black,DressrosaBarto Club,Special,Rare,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-088-hajrudin/,[Activate: Main] You may rest your 1 Leader: Give up to 1 of your opponent's Characters −4 cost during this turn.,OP04-088,Hajrudin,0.05,6,Black,GiantDressrosaNew Giant Pirates,Strike,Uncommon,CHARACTER,7000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-087-trafalgar-law/,,OP04-087,Trafalgar Law,0.91,5,Black,DressrosaHeart Pirates,Slash,Common,CHARACTER,7000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-086-chinjao/,"[DON!! x1] When this Character battles and K.O.'s your opponent's Character, draw 2 cards and trash 2 cards from your hand.",OP04-086,Chinjao,0.04,5,Black,DressrosaHapposui Army,Strike,Common,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-085-suleiman/,"[On Play]/[When Attacking] If your Leader has the {Dressrosa} type, give up to 1 of your opponent's Characters −2 cost during this turn. Then, trash 1 card from the top of your deck.",OP04-085,Suleiman,0.05,3,Black,Dressrosa,Slash,Uncommon,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-084-stussy/,"[On Play] Look at 3 cards from the top of your deck and play up to 1 Character card with a type including ""CP"" other than [Stussy] and a cost of 2 or less. Then, trash the rest.",OP04-084,Stussy,0.08,2,Black,CP0,Special,Common,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-083-sabo-844/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",OP04-083,Sabo,442.2,5,Black,DressrosaRevolutionary Army,Special,Super Rare,CHARACTER,6000,Winner prize for Sealed Battle 2023 Vol.1,OP04
https://onepiece.gg/cards/OP04-083-sabo-731/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",OP04-083,Sabo,442.2,5,Black,DressrosaRevolutionary Army,Special,Super Rare,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-083-sabo-629/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",OP04-083,Sabo,442.2,5,Black,DressrosaRevolutionary Army,Special,Super Rare,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-083-sabo-295/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",OP04-083,Sabo,442.2,5,Black,DressrosaRevolutionary Army,Special,Super Rare,CHARACTER,6000,-ONE PIECE CARD THE BEST- [PRB-01],OP04
https://onepiece.gg/cards/OP04-083-sabo/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",OP04-083,Sabo,24.13,5,Black,DressrosaRevolutionary Army,Special,Super Rare,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-082-kyros-327/,"If this Character would be K.O.'d, you may rest your Leader or 1 [Corrida Coliseum] instead.
[On Play] If your Leader is [Rebecca], K.O. up to 1 of your opponent's Characters with a cost of 1 or less. Then, trash 1 card from the top of your deck.",OP04-082,Kyros,7.82,3,Black,Dressrosa,Slash,Rare,CHARACTER,5000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-082-kyros/,"If this Character would be K.O.'d, you may rest your Leader or 1 [Corrida Coliseum] instead.
[On Play] If your Leader is [Rebecca], K.O. up to 1 of your opponent's Characters with a cost of 1 or less. Then, trash 1 card from the top of your deck.",OP04-082,Kyros,0.11,3,Black,Dressrosa,Slash,Rare,CHARACTER,5000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-081-cavendish/,"[DON!! x1] This Character can also attack active Characters.
[When Attacking] You may rest your Leader: K.O. up to 1 of your opponent's Characters with a cost of 1 or less. Then, trash 2 cards from the top of your deck.",OP04-081,Cavendish,0.08,5,Black,DressrosaBeautiful Pirates,Slash,Rare,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-080-gyats/,[On Play] Up to 1 of your {Dressrosa} type Characters can also attack active Characters during this turn.,OP04-080,Gyats,0.09,1,Black,Dressrosa,Wisdom,Uncommon,CHARACTER,1000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-079-orlumbus/,"[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters −4 cost during this turn and trash 2 cards from the top of your deck. Then, K.O. 1 of your {Dressrosa} type Characters.",OP04-079,Orlumbus,0.08,4,Black,DressrosaYonta Maria Fleet,Strike,Common,CHARACTER,5000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-078-oimo-kashii/,,OP04-078,Oimo & Kashii,0.05,6,Black,GiantWorld Government,Strike,Common,CHARACTER,8000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-077-ideo/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-077,Ideo,0.04,2,Black,Dressrosa,Strike,Common,CHARACTER,2000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-076-weaknessis-an-unforgivable-sin/,[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader or Character cards gains +1000 power during this turn.,OP04-076,Weakness...Is an Unforgivable Sin.,0.05,1,Purple,The Seven Warlords of the SeaBaroque Works,,Common,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-075-nez-palm-cannon/,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, if you have 2 or less Life cards, add up to 1 DON!! card from your DON!! deck and rest it.",OP04-075,Nez-Palm Cannon,0.07,3,Purple,Baroque Works,,Uncommon,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-074-colors-trap/,"[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, rest up to 1 of your opponent's Characters with a cost of 4 or less.",OP04-074,Colors Trap,0.06,1,Purple,Baroque Works,,Rare,EVENT,,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-073-mr13-msfriday/,"[Activate: Main] You may trash this Character and 1 of your Characters with a type including ""Baroque Works"": Add up to 1 DON!! card from your DON!! deck and set it as active.",OP04-073,Mr.13 & Ms.Friday,0.06,3,Purple,AnimalBaroque Works,Wisdom,Common,CHARACTER,1000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-072-mr5-gem-712/,[On Your Opponent's Attack] [Once Per Turn] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may rest this Character: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,OP04-072,Mr.5(Gem),2.11,7,Purple,Baroque Works,Special,Rare,CHARACTER,8000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-072-mr5-gem/,[On Your Opponent's Attack] [Once Per Turn] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may rest this Character: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,OP04-072,Mr.5(Gem),2.11,7,Purple,Baroque Works,Special,Rare,CHARACTER,8000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-071-mr4-babe/,"[On Your Opponent's Attack] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Character gains [Blocker] and +1000 power during this battle.
(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-071,Mr.4(Babe),3.37,5,Purple,Baroque Works,Strike,Uncommon,CHARACTER,6000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-070-mr3-galdino/,[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to 1 of your opponent's Characters −1000 power during this turn.,OP04-070,Mr.3(Galdino),0.9,3,Purple,Baroque Works,Special,Uncommon,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-069-mr2bonkurei-bentham/,[On Your Opponent's Attack] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Character's base power becomes the same as the power of your opponent's attacking Leader or Character during this turn.,OP04-069,Mr.2.Bon.Kurei(Bentham),1.73,3,Purple,Baroque Works,Strike,Uncommon,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-068-yokozuna/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Your Opponent's Attack] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Return up to 1 of your opponent's Characters with a cost of 2 or less to the owner's hand.",OP04-068,Yokozuna,0.04,3,Purple,AnimalWater Seven,Strike,Common,CHARACTER,3000,-KINGDOMS OF INTRIGUE- [OP04],OP04
https://onepiece.gg/cards/OP04-067-missmerrychristmas-drophy/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP04-067,Miss.MerryChristmas(Drophy),0.05,4,Purple,Baroque Works,Slash,Common,CHARACTER,4000,-KINGDOMS OF INTRIGUE- [OP04],OP04
